file,EF1,EF5,EF10,Target,template
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ALDH1_4x4l,1.8275669642857142,1.62109375,1.552734375,ALDH1,4x4l
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ALDH1_5ac2,1.646205357142857,1.5206473214285716,1.5150669642857144,ALDH1,5ac2
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ALDH1_5l2m,1.5764508928571428,1.50390625,1.5122767857142858,ALDH1,5l2m
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ALDH1_5l2n,1.7717633928571428,1.50390625,1.4815848214285716,ALDH1,5l2n
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ALDH1_5l2o,1.4787946428571428,1.6043526785714286,1.5387834821428572,ALDH1,5l2o
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ALDH1_5tei,1.7578124999999998,1.5457589285714286,1.5345982142857144,ALDH1,5tei
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_1l2i,7.692307692307692,4.615384615384615,3.0769230769230766,ESR1_ago,1l2i
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2b1v,7.692307692307692,4.615384615384615,3.0769230769230766,ESR1_ago,2b1v
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2b1z,15.384615384615383,4.615384615384615,3.0769230769230766,ESR1_ago,2b1z
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2p15,7.692307692307692,4.615384615384615,3.0769230769230766,ESR1_ago,2p15
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2q70,15.384615384615383,4.615384615384615,3.846153846153846,ESR1_ago,2q70
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2qr9,15.384615384615383,4.615384615384615,3.0769230769230766,ESR1_ago,2qr9
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2qse,7.692307692307692,6.153846153846153,3.846153846153846,ESR1_ago,2qse
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_2qzo,7.692307692307692,4.615384615384615,3.846153846153846,ESR1_ago,2qzo
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_4ivw,7.692307692307692,3.0769230769230766,3.846153846153846,ESR1_ago,4ivw
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_4pps,7.692307692307692,4.615384615384615,3.846153846153846,ESR1_ago,4pps
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_5drj,15.384615384615383,4.615384615384615,2.3076923076923075,ESR1_ago,5drj
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_5du5,15.384615384615383,4.615384615384615,3.846153846153846,ESR1_ago,5du5
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_5due,7.692307692307692,4.615384615384615,3.0769230769230766,ESR1_ago,5due
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_5dzi,15.384615384615383,4.615384615384615,2.3076923076923075,ESR1_ago,5dzi
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ago_5e1c,15.384615384615383,4.615384615384615,3.0769230769230766,ESR1_ago,5e1c
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_1xp1,2.941176470588235,2.9411764705882355,1.9607843137254903,ESR1_ant,1xp1
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_1xqc,1.9607843137254901,2.5490196078431375,2.3529411764705883,ESR1_ant,1xqc
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_2ayr,3.9215686274509802,2.5490196078431375,2.1568627450980395,ESR1_ant,2ayr
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_2iog,4.901960784313726,2.7450980392156863,2.1568627450980395,ESR1_ant,2iog
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_2iok,2.941176470588235,1.9607843137254903,1.7647058823529413,ESR1_ant,2iok
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_2ouz,4.901960784313726,2.5490196078431375,2.058823529411765,ESR1_ant,2ouz
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_2pog,3.9215686274509802,2.3529411764705883,1.8627450980392157,ESR1_ant,2pog
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_2r6w,3.9215686274509802,2.3529411764705883,2.058823529411765,ESR1_ant,2r6w
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_3dt3,1.9607843137254901,1.9607843137254903,1.7647058823529413,ESR1_ant,3dt3
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_5aau,2.941176470588235,2.5490196078431375,2.058823529411765,ESR1_ant,5aau
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_5fqv,3.9215686274509802,2.9411764705882355,2.058823529411765,ESR1_ant,5fqv
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_5t92,2.941176470588235,1.9607843137254903,1.7647058823529413,ESR1_ant,5t92
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_5ufx,4.901960784313726,2.9411764705882355,1.8627450980392157,ESR1_ant,5ufx
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_6b0f,1.9607843137254901,2.1568627450980395,1.5686274509803924,ESR1_ant,6b0f
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/ESR1_ant_6chw,1.9607843137254901,2.3529411764705883,1.6666666666666667,ESR1_ant,6chw
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/FEN1_5fv7,1.3550135501355014,0.9756097560975611,0.948509485094851,FEN1,5fv7
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/GBA_2v3d,6.024096385542169,5.0602409638554215,3.4939759036144573,GBA,2v3d
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/GBA_2v3e,8.433734939759036,3.975903614457831,3.4337349397590358,GBA,2v3e
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/GBA_2xwd,13.855421686746988,5.542168674698795,3.4939759036144573,GBA,2xwd
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/GBA_2xwe,5.421686746987952,3.4939759036144573,2.8915662650602405,GBA,2xwe
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/GBA_3rik,4.216867469879518,4.457831325301204,3.5542168674698793,GBA,3rik
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/GBA_3ril,3.0120481927710845,4.096385542168674,3.1325301204819276,GBA,3ril
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_4i3k,0.0,1.0256410256410258,1.794871794871795,IDH1,4i3k
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_4i3l,0.0,1.5384615384615385,2.307692307692308,IDH1,4i3l
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_4umx,7.692307692307692,4.615384615384616,3.076923076923077,IDH1,4umx
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_4xrx,2.564102564102564,1.5384615384615385,2.307692307692308,IDH1,4xrx
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_4xs3,0.0,1.5384615384615385,1.794871794871795,IDH1,4xs3
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5de1,12.82051282051282,4.102564102564103,2.5641025641025643,IDH1,5de1
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5l57,10.256410256410255,4.615384615384616,3.58974358974359,IDH1,5l57
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5l58,5.128205128205128,3.58974358974359,3.3333333333333335,IDH1,5l58
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5lge,5.128205128205128,5.641025641025641,3.3333333333333335,IDH1,5lge
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5sun,10.256410256410255,4.102564102564103,3.076923076923077,IDH1,5sun
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5svf,12.82051282051282,5.641025641025641,4.3589743589743595,IDH1,5svf
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_5tqh,5.128205128205128,3.076923076923077,2.0512820512820515,IDH1,5tqh
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_6adg,2.564102564102564,4.102564102564103,3.3333333333333335,IDH1,6adg
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/IDH1_6b0z,0.0,2.5641025641025643,1.5384615384615385,IDH1,6b0z
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/KAT2A_5h84,0.0,0.7216494845360826,0.7216494845360826,KAT2A,5h84
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/KAT2A_5h86,2.577319587628866,1.5463917525773196,1.1855670103092784,KAT2A,5h86
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/KAT2A_5mlj,0.5154639175257733,0.5154639175257733,0.7216494845360826,KAT2A,5mlj
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_1pme,1.2987012987012987,1.3636363636363635,1.3311688311688312,MAPK1,1pme
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_2ojg,0.974025974025974,1.3636363636363635,1.4285714285714286,MAPK1,2ojg
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_3sa0,2.5974025974025974,1.2987012987012987,1.0389610389610389,MAPK1,3sa0
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_3w55,1.2987012987012987,1.3636363636363635,1.396103896103896,MAPK1,3w55
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4qp3,1.6233766233766234,1.8181818181818181,1.5909090909090908,MAPK1,4qp3
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4qp4,1.948051948051948,1.3636363636363635,1.0389610389610389,MAPK1,4qp4
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4qp9,1.2987012987012987,1.2987012987012987,1.2987012987012987,MAPK1,4qp9
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4qta,0.974025974025974,1.3636363636363635,1.5584415584415585,MAPK1,4qta
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4qte,2.2727272727272725,1.883116883116883,1.7532467532467533,MAPK1,4qte
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4xj0,1.2987012987012987,1.2987012987012987,1.461038961038961,MAPK1,4xj0
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_4zzn,2.2727272727272725,1.7532467532467533,1.2662337662337662,MAPK1,4zzn
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_5ax3,0.3246753246753247,1.1688311688311688,1.4285714285714286,MAPK1,5ax3
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_5buj,1.2987012987012987,1.7532467532467533,1.4285714285714286,MAPK1,5buj
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_5v62,2.2727272727272725,1.7532467532467533,1.5909090909090908,MAPK1,5v62
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MAPK1_6g9h,1.6233766233766234,1.3636363636363635,1.4285714285714286,MAPK1,6g9h
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_1fap,0.0,1.0309278350515465,1.0309278350515465,MTORC1,1fap
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_1nsg,1.0309278350515465,1.0309278350515465,1.1340206185567012,MTORC1,1nsg
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_2fap,1.0309278350515465,1.0309278350515465,1.1340206185567012,MTORC1,2fap
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_3fap,1.0309278350515465,1.2371134020618557,1.0309278350515465,MTORC1,3fap
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_4drh,1.0309278350515465,1.0309278350515465,1.1340206185567012,MTORC1,4drh
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_4dri,0.0,0.6185567010309279,0.9278350515463918,MTORC1,4dri
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_4drj,1.0309278350515465,0.4123711340206186,1.0309278350515465,MTORC1,4drj
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_4fap,0.0,0.8247422680412372,0.9278350515463918,MTORC1,4fap
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_4jsx,0.0,0.4123711340206186,1.0309278350515465,MTORC1,4jsx
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_4jt5,0.0,1.0309278350515465,0.8247422680412372,MTORC1,4jt5
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/MTORC1_5gpg,0.0,1.2371134020618557,1.2371134020618557,MTORC1,5gpg
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/OPRK1_6b73,0.0,2.5,1.25,OPRK1,6b73
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_3gqy,0.7326007326007326,1.1721611721611722,0.9890109890109889,PKM2,3gqy
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_3gr4,1.098901098901099,1.1721611721611722,1.0805860805860805,PKM2,3gr4
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_3h6o,1.2820512820512822,1.0256410256410255,1.0989010989010988,PKM2,3h6o
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_3me3,1.098901098901099,1.0989010989010988,1.1538461538461537,PKM2,3me3
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_3u2z,1.465201465201465,1.2454212454212454,1.1721611721611722,PKM2,3u2z
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_4g1n,0.9157509157509157,1.0256410256410255,1.1721611721611722,PKM2,4g1n
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_4jpg,0.9157509157509157,1.0622710622710623,1.2087912087912087,PKM2,4jpg
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_5x1v,1.2820512820512822,1.0256410256410255,1.043956043956044,PKM2,5x1v
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PKM2_5x1w,0.7326007326007326,1.1355311355311355,1.1172161172161172,PKM2,5x1w
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_1zgy,3.7037037037037033,0.7407407407407407,1.4814814814814814,PPARG,1zgy
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_2i4j,3.7037037037037033,0.7407407407407407,1.4814814814814814,PPARG,2i4j
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_2p4y,0.0,0.7407407407407407,2.962962962962963,PPARG,2p4y
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_2q5s,0.0,0.7407407407407407,3.333333333333333,PPARG,2q5s
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_2yfe,0.0,2.222222222222222,3.333333333333333,PPARG,2yfe
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_3b1m,3.7037037037037033,2.222222222222222,4.0740740740740735,PPARG,3b1m
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_3hod,3.7037037037037033,0.7407407407407407,2.962962962962963,PPARG,3hod
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_3r8a,3.7037037037037033,1.4814814814814814,2.962962962962963,PPARG,3r8a
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_4ci5,3.7037037037037033,1.4814814814814814,1.4814814814814814,PPARG,4ci5
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_4fgy,3.7037037037037033,0.7407407407407407,0.7407407407407407,PPARG,4fgy
/home/koji-shiota/project/MSECIF/3.Output/20230524_LIT-PCBA_msecifv2_BestGBTParam/predictions/msecifv2_thresh10.0_step2.0/PPARG_4prg,3.7037037037037033,1.4814814814814814,2.962962962962963,PPARG,4prg
